Start Date,Event Category,Description,Event Type,Event Country,Event Province,Event Type V2,Headline,E Latitude,E Longitude
2/16/2022 12:00:00 AM,Government & Political,"At Mariinskyi Palace, Kyiv, Ukraine, President Volodymyr Zelenskyi approved the state security strategy which emphasised that Russia was waging a hybrid war against Ukraine in the political, economic, and cyber spheres and highlighted suggested ways to tackle the threat, Hromadske reported. Source link : https://hromadske.ua/posts/zelenskij-zatverdiv-strategiyu-derzhbezpeki-ukrayini-de-jdetsya-pro-rosijsku-zagrozu",State Action,Ukraine,Kyiv,Statement,Ukrainian President approves state security strategy against Russia,50.448,30.538
3/1/2022 12:00:00 AM,Government & Political,"In Moscow, Russia, spokesperson of the Kremlin Dmitry Peskov stated that the Russian government has nothing to with future elections in Ukraine, Tass reported. 
 Source link :",State Action,Russian Federation,Moscow,Statement,Russian government states it does not intend to interfere in the Ukrainian elections,55.7520233,37.6174994
3/4/2022 12:00:00 AM,Government & Political,"At Embassy of Uzbekistan in Kyiv, Ukraine, Ministry of Foreign Affairs of Uzbekistan official Yusup Kabulzhanov announced the evacuation over 2,500 citizens from Ukraine as of 4 March 2022. Almost 1,500 sought refuge in Poland,  reported. Source link : https://www.gazeta.uz/ru/2022/03/04/evacuation/",State Action,Ukraine,Kyiv,Statement,Uzbekistan evacuates its nationals from Ukraine,50.455,30.517
3/3/2022 12:00:00 AM,Government & Political,"In Moscow, Russia, in a phone conversation with French President Emmanuel Macron, Russian President Vladimir Putin voiced his intention to continue with the military invasion in Ukraine warning that 'the worst' was yet to come, CNN reported. Source link : https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-03-03-22/h_8d9688920afd8cb222505d9f88d6ead3",State Action,Russian Federation,Moscow,Statement,Russian president speaks to French president and refuses to discontinue invasion,55.752,37.6175
3/12/2022 12:00:00 AM,Government & Political,"In Kyiv, Ukraine, the Minister of Food and Agrarian Policy Roman Leschchenko said that the government is banning the export of mineral fertilisers to maintain balance in the internal market, according to the Minister. 
 Source link :",State Action,Ukraine,Kyiv,Statement,Ukraine bans export of mineral fertilisers,50.4551969,30.5108248
2/25/2022 12:00:00 AM,Government & Political,"At Embassy of Ukraine, Buenos Aires, Argentina, president of the opposition party Republican Proposal (Propuesta Republicana: PRO) Patricia Bullrich stated that the government could not adopt a neutral position regarding the Russian invasion of Ukraine. He suggested that government should keep aside their relations with Russia and should stand with all democratic countries against the invasion, Cronica reported. Source link : https://www.cronica.com.ar/politica/Patricia-Bullrich-sobre-la-Guerra-de-Rusia-Ucrania-La-Argentina-no-puede-ser-neutral-20220224-0147.html",State Action,Argentina,Buenos Aires,Statement,PRO party rejects government's neutral position regarding Russian invasion of Ukraine,-34.5683247,-58.4420689
2/28/2022 12:00:00 AM,Government & Political,"In London, England, United Kingdom, Secretary of Foreign Affairs Liz Truss said that new emergency legislation would be introduced to extend economic sanctions on Russia allowing for a total asset freeze on 'all Russian banks', as well as preventing Russian banks from making payments in sterling, Independent reported. Source link : https://www.independent.co.uk/news/uk/politics/ukraine-russia-sanctions-banks-uk-truss-b2025048.html",State Action,United Kingdom,England,Statement,UK government extends economic sanctions on Russian banks,51.5023712,-0.1276443
3/1/2022 12:00:00 AM,Government & Political,"In London, England, United Kingdom, Secretary of Foreign Affairs Truss announced sanctions on Belarus for providing supporting to Russia for the invasion of Ukraine. The individuals include Chief of the General Staff Major General Victor Gulevich, the Deputy Minister of Defence for Logistics Major General Andrei Burdyko, the Deputy Minister of Defence for Armament Major General Sergei Simonenko, and Deputy Minister of Defence Major General Andrey Zhuk. They also sanctioned the JSC 558 Aircraft Repair Plant and JSC Integral, a military semi-conductor manufacturer. They would not be able to travel to the United Kingdom and any assets there would be frozen, Independent reported. Source link : https://www.independent.co.uk/news/uk/politics/russia-belarus-uk-sanctions-liz-truss-b2026141.html",State Action,United Kingdom,England,Statement,UK government sanctions Belarusian military officials and companies,51.5023712,-0.1276443
3/4/2022 12:00:00 AM,Government & Political,"In Brussels, Belgium, Georgia and Moldova submitted formal applications to join the European Union following the lead of Ukraine, who attempted to gain fast-tracked accession amid Russian military invasion in the country, Financial Times reported. Source link : https://www.ft.com/content/4bf864d8-95ae-4d95-82b3-9b2c9eee845d",State Action,Belgium,Bruxelles,Statement,Georgia and Moldova submit applications to join the European Union,50.8425823,4.3806538
3/18/2022 12:00:00 AM,Government & Political,"In London, England, United Kingdom (UK), the government blamed Russia for hoax calls about Ukraine made to the cabinet ministers. Secretary of Defence Ben Wallace and Home Secretary Priti Patel said they were contacted by imposters and called it a Russian disinformation tactic, Adom Online reported.
 Source link : https://www.adomonline.com/uk-blames-russia-for-hoax-calls-to-cabinet-ministers/",State Action,United Kingdom,London,Statement,UK government blames Russia for hoax calls made to cabinet ministers,51.49749,-0.13566
2/26/2022 12:00:00 AM,Government & Political,"At the Independence Palace, Minsk, Minskaja voblasć region, Belarus, President Alexander Grigoryevich Lukashenko held telephone conversation with French counterpart Emmanuel Jean-Michel Frédéric Macron to discuss the ongoing situation in Ukraine. Macron urged Lukashenko to withdraw troops from the conflict and to cease supporting the Russian advance, Reform reported. Source link : https://reform.by/299629-lukashenko-i-makron-provodjat-peregovory",State Action,Belarus,Minskaja voblasc,Statement,Belarusian President discusses Ukraine's situation with French counterpart,53.9273046,27.5248932
3/8/2022 12:00:00 AM,Government & Political,"At the National Diet Building, Tokyo, Japan, the government imposed additional sanctions on Russia and Belarus over the invasion of Ukraine. Around 32 Russian and Belarussian business-people and officials assets were frozen, CNN reported. Source link : https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-03-08-22/h_e513e9509af0f1b1d124e18999d32130",State Action,Japan,Tokyo,Statement,Japan imposes sanctions on Russia and Belarus over the invasion of Ukraine,35.675888,139.744858
2/26/2022 12:00:00 AM,Government & Political,"At United Nations, New York City, United States, Russia vetoed the United Nations’ Security Council draft resolution to denounce Russian invasion of Ukraine. China, India, and the United Arab Emirates abstained from the vote, Reuters reported. Source link : https://www.reuters.com/world/russia-vetoes-un-security-action-ukraine-china-abstains-2022-02-25/",State Action,United States,New York,Statement,Russia vetoes UN Security Council draft resolution to denounce Russian invasion of Ukraine,40.7488758,-73.9680091
3/15/2022 12:00:00 AM,Government & Political,"In Washington, District of Columbia, United States (US), the US Department of State imposed sanctions on 11 Russian Ministry of Defence officials. US officials blocked and froze all Russian defence officials' assets and shares in the US over the nation's invasion of Ukraine, US State Government reported. Source link : https://www.state.gov/u-s-announces-sanctions-on-key-members-of-russias-defense-enterprise/",State Action,United States,District of Columbia,Statement,US Department of State imposes sanctions on Russian Ministry of Defence officials,38.8948244,-77.0470168
3/15/2022 12:00:00 AM,Government & Political,"In the South Court Auditorium on the White House campus, Washington, District of Columbia, United States, President Joe Biden announced additional security assistance to Ukraine. He stated that his administration will provide to Ukraine another USD800 million in military aid after President Volodymyr Oleksandrovych Zelenskyy made a rare appeal for assistance before a joint session of Congress, UPI reported. Source link : https://www.upi.com/Top_News/US/2022/03/16/ukraine-russia-war-volodymyr-zelensky-address-congress/7681647395895/",State Action,United States,District of Columbia,Statement,US President approves an aid after Ukraine appeals to Congress,38.8976763,-77.0365298
2/17/2022 12:00:00 AM,Government & Political,"At Mariinskyi Palace, Kyiv, Ukraine, President Volodymyr Zelenskyi called for the provision of a legally-binding document signed by Russia and the United States, that would provide Ukraine with security guarantees similar to those given to North Atlantic Treaty Organization (NATO) member states, RBC reported. Source link : https://www.rbc.ru/politics/17/02/2022/620e61b39a7947187bb27023?from=from_main_1",State Action,Ukraine,Kyiv,Statement,Ukrainian President demands security guarantees from Russia and US,50.448,30.538
3/8/2022 12:00:00 AM,Government & Political,"In Kyiv, Ukraine, the Ministry of Finance confirmed that the government will pay its external debt obligations despite the ongoing Russian invasion. Ukraine is scheduled to pay USD3.7 billion until the year-end, Reuters reported. Source link : https://www.reuters.com/markets/europe/ukraine-will-service-debt-time-full-despite-russian-invasion-government-2022-03-08/",State Action,Ukraine,Kyiv,Statement,Ukraine's Ministry of Finance confirms to pay its external debt obligations,50.467,30.515
3/24/2022 12:00:00 AM,Government & Political,"At the Verkhovna Rada, Kyiv, Ukraine, Ukrainian lawmakers passed a bill to punish anyone aiding and abetting Russian enemy forces. The punishment was up to 12 years in jail due to the Russian invasion of Ukraine, New Vision reported. Source link : https://www.newvision.co.ug/articledetails/130143/ukraine-passes-bill-to-jail-collaborators-wit",State Action,Ukraine,Kyiv,Statement,Ukraine passes bill to jail collaborators with Russia,50.447,30.537
3/22/2022 12:00:00 AM,Government & Political,"In Kyiv, Ukraine, President Volodymyr Oleksandrovych Zelenskyy urges Italian Members of Parliament to seize Russian elite's property. He also said to declare a full trade embargo, including oil against Russia, BBC Monitoring reported. Source link : https://monitoring.bbc.co.uk/product/c203c24v",State Action,Ukraine,Kyiv,Statement,Ukraine President urges Italian MPs to seize Russian elite's property,50.447,30.537
3/1/2022 12:00:00 AM,Government & Political,"At the Ministry of Foreign Affairs, Quito, Pichincha Ecuador, Minister of Foreign Affairs Juan Carlos Holguín confirmed the authorisation for the first flight with Ecuadorians who left Ukraine. The event after the Russian invasion of Ukraine. The flight consisted with 350 passengers, El Comercio reported. Source link : https://www.elcomercio.com/actualidad/ecuador/ecuatorianos-vivian-ucrania-quedarse-europa.html",State Action,Ecuador,Pichincha,Statement,Ecuador's Minister of Foreign Affairs confirms evacuation of Ecuadorians from Ukraine,-0.1892896,-78.4925661
